duration,src_bytes,dst_bytes,count,dst_host_srv_count,labels
0,0,0,167,7,0
0,306,3222,2,251,1
0,308,608,16,255,1
0,0,0,260,8,0
0,0,0,237,17,0
0,0,0,269,1,0
0,199,749,8,255,1
0,0,0,115,2,0
0,8,0,1,79,0
37815,1,0,2,2,0
0,0,0,288,9,0
0,564,0,1,1,0
0,0,0,55,1,0
0,280,9544,1,255,1
0,0,0,275,15,0
0,186,15495,1,255,1
0,0,0,239,1,0
0,0,0,285,3,0
0,0,0,111,10,0
0,0,0,239,19,0
0,44,73,267,239,1
0,197,380,21,255,1
0,0,0,288,4,0
0,0,0,150,20,0
0,0,0,1,1,0
0,8,0,1,129,0
0,0,0,150,12,0
0,28,0,43,143,0
0,0,0,272,15,0
0,0,0,1,166,1
0,0,0,269,22,0
0,0,0,86,5,0
0,0,0,189,6,0
0,8,0,1,106,0
0,0,0,29,63,0
0,14,41,2,9,1
0,0,0,253,1,0
0,8,0,1,75,0
0,0,0,147,7,0
0,1032,0,511,22,0
0,181,0,2,113,1
1,105,147,2,26,1
0,1,0,26,2,0
0,289,2488,4,255,1
0,45,45,48,255,1
0,1032,0,435,255,0
9114,1121,7999,1,11,1
0,235,512,59,255,1
0,0,0,115,19,0
0,299,1129,6,255,1
0,0,0,226,14,0
0,0,0,107,8,0
0,0,0,276,16,0
0,520,0,441,191,0
10,664,333,1,207,1
3,1770,328,1,248,1
0,42,42,210,255,1
0,276,2924,4,255,1
0,0,0,281,11,0
0,0,0,242,19,0
0,299,1380,4,240,1
0,0,0,1,174,1
0,296,943,16,255,1
0,0,0,257,5,0
0,224,8621,14,255,1
10,2376,329,1,166,1
0,18,0,1,120,0
0,210,566,7,255,1
0,327,1695,9,255,1
0,0,0,230,13,0
0,0,0,281,2,0
0,0,0,120,1,0
0,306,1319,8,255,1
1,1211,282,1,194,1
0,44,44,189,254,1
0,0,0,2,1,0
0,43,128,151,254,1
0,0,0,289,15,0
0,229,8015,1,255,1
0,0,0,196,20,0
0,307,321,8,255,1
0,0,0,247,10,0
0,228,24786,14,255,1
0,0,0,170,2,0
0,0,0,141,16,0
0,211,321,17,255,1
59,259,275,23,164,1
0,31,47,3,255,1
0,0,0,71,57,0
0,1,0,15,9,0
0,538,6471,3,255,1
0,0,0,266,10,0
0,520,0,446,247,0
0,0,0,271,1,0
0,748,0,1,46,1
0,0,0,19,67,0
0,0,0,1,1,0
0,43,136,68,255,1
0,283,337,2,255,1
0,341,786,13,255,1
0,8,0,1,117,0
0,42,42,17,255,1
0,0,0,28,22,0
41802,1,0,2,2,0
0,0,0,133,1,0
0,10389,0,6,63,1
0,0,0,217,6,0
0,45,45,107,255,1
0,74,0,2,109,1
0,43,68,261,200,1
2,1243,366,1,115,1
0,318,495,4,255,1
2,2194619,0,2,35,1
0,0,0,197,14,0
0,78,44,106,166,1
0,43,116,24,162,1
0,1637,338,1,144,1
0,213,900,8,255,1
0,0,0,110,14,0
1,1232,333,1,148,1
0,266,499,1,255,1
0,285,2531,1,255,1
0,0,0,123,5,0
0,286,1425,2,225,1
0,30,0,1,26,1
0,0,0,112,15,0
0,0,0,144,6,0
0,0,0,209,3,0
0,223,3327,2,255,1
0,200,1061,18,255,1
0,0,0,19,18,0
0,0,0,37,64,0
0,1480,0,11,12,0
0,45,140,69,196,1
0,0,0,181,11,0
0,28,0,99,98,0
0,204,313,38,255,1
0,0,0,23,10,0
0,297,753,24,255,1
0,0,0,230,2,0
0,0,0,114,9,0
0,0,0,254,1,0
0,300,311,4,255,1
0,8,0,1,77,0
0,0,0,1,255,1
0,30,0,1,42,0
0,0,0,135,19,0
0,0,0,280,27,0
0,8,0,1,61,0
2,0,0,1,1,0
0,105,146,2,252,1
0,1,0,2,2,0
0,244,263,10,255,1
0,8,0,1,158,0
0,0,0,123,29,0
0,771,374,1,172,1
0,105,147,8,237,1
0,0,0,199,7,0
0,254,5918,6,255,1
0,0,0,151,6,0
0,330,13508,7,24,1
0,0,0,144,17,0
0,0,0,1,255,1
0,0,0,117,9,0
4468,166,23376,1,1,1
0,322,1408,6,255,1
0,28,0,34,34,0
0,30,0,2,48,1
0,45,130,169,255,1
0,0,0,256,14,0
0,8,0,1,58,0
0,0,0,257,4,0
0,215,0,1,153,0
0,298,3571,8,255,1
0,0,0,232,5,0
0,252,273544,1,247,1
0,0,0,112,22,0
0,0,0,181,4,0
0,4539,0,15,91,1
0,197,18881,3,255,1
0,0,0,280,18,0
0,0,0,133,14,0
0,259,1541,1,255,1
0,1193,333,1,39,1
0,46,117,1,235,1
1,1016,332,1,100,1
0,0,0,347,1,0
0,237,5250,1,255,1
0,0,0,276,5,0
0,0,0,204,1,0
0,0,0,46,15,0
0,219,6721,4,255,1
0,0,0,260,9,0
0,0,0,213,17,0
0,8,0,1,226,0
0,0,0,114,8,0
0,45,72,160,254,1
0,0,0,111,19,0
0,0,0,98,5,0
0,43,107,2,252,1
0,0,0,89,1,0
0,276,71903,1,255,1
0,147,0,1,3,1
0,172,15119,1,255,1
0,42,42,204,236,1
0,237,3891,4,255,1
0,200,267,6,255,1
0,360,1738,23,255,1
0,347,807,13,255,1
0,231,1225,1,255,1
0,224,4114,4,255,1
0,0,0,103,2,0
0,0,0,104,7,0
0,201,2435,14,255,1
0,43,71,266,254,1
0,8,0,1,15,0
0,0,0,236,3,0
0,226,3709,24,255,1
27,704,2070,1,31,1
0,186,14609,1,255,1
0,44,672,5,1,0
0,8,0,1,190,0
0,0,0,247,8,0
0,0,0,234,16,0
0,30,0,1,125,1
0,0,0,1,1,0
0,0,0,81,13,0
2,1231,2451,1,38,0
0,285,263,21,255,1
0,0,0,140,19,0
0,520,0,52,255,0
0,0,0,102,13,0
0,272,4841,1,255,1
0,201,1148,15,69,1
0,286,1476,12,255,1
0,0,0,128,29,0
0,0,0,215,7,0
0,370,274,14,255,1
0,8,0,1,223,0
0,8,0,1,12,1
0,43,73,40,255,1
0,1,0,2,2,0
0,888,328,1,203,1
0,268,656,1,255,1
0,0,0,75,11,0
0,46,77,254,234,1
0,383,0,2,18,1
0,520,0,391,255,0
0,0,0,278,1,0
1,0,0,222,2,0
0,1032,0,84,255,0
0,257,1650,7,246,1
0,160,584,1,255,1
0,0,0,181,12,0
0,0,0,149,19,0
0,0,0,105,3,0
40703,1,0,2,2,0
0,210,10561,8,255,1
0,0,0,71,5,0
0,0,0,1,1,0
0,292,263,12,255,1
0,300,1444,7,255,1
0,0,0,138,10,0
0,0,0,365,1,0
0,0,0,108,11,0
0,186,14515,7,255,1
0,0,0,85,1,0
0,334,479,6,255,1
0,318,760,2,175,1
0,305,928,1,255,1
0,740,0,1,44,1
0,204,269,2,255,1
0,0,0,104,1,0
0,8,0,1,194,0
0,0,0,14,27,0
0,0,0,1,255,1
2,1218,2449,1,125,0
0,286,7833,2,255,1
0,1,0,8,7,0
0,0,0,123,12,0
0,0,0,226,14,0
0,258,11758,14,255,1
0,355,8377,6,255,1
0,0,0,173,5,0
0,0,0,15,10,0
0,276,365,30,255,1
0,0,0,246,7,0
0,8,0,1,255,0
0,54540,8314,5,175,0
0,149,13592,1,255,1
0,328,1831,4,255,1
0,46,128,71,254,1
0,28,0,17,17,0
0,28,0,142,42,0
0,0,0,112,1,0
0,0,0,103,3,0
0,42,132,78,255,1
1,1230,328,1,19,1
0,0,0,249,17,0
0,0,0,140,3,0
0,0,0,163,20,0
0,1032,0,510,6,0
0,0,0,296,20,0
0,0,0,87,3,0
0,0,0,234,1,0
0,0,0,142,8,0
29,42,42,2,240,1
0,0,0,125,6,0
0,330,772,16,255,1
0,0,0,204,2,0
0,0,0,140,11,0
0,0,0,264,18,0
0,520,0,358,255,0
0,0,0,247,8,0
0,0,0,398,1,0
0,44,127,69,238,1
0,0,0,274,9,0
0,319,731,7,255,1
0,0,0,217,14,0
0,8325,0,19,1,1
0,275,337,1,255,1
0,1032,0,510,80,0
0,223,923,4,255,1
0,33,93,1,52,1
0,323,2996,4,255,1
0,0,0,511,1,0
0,0,0,142,12,0
0,2278,0,1,10,1
8625,1788,9968,1,6,1
0,0,0,277,14,0
0,317,789,1,255,1
0,332,1394,23,255,1
0,0,0,248,9,0
0,0,0,145,20,0
0,30,0,2,37,1
0,201,7980,3,255,1
0,28,0,81,81,0
0,303,1380,3,73,1
0,0,0,140,7,0
0,0,0,168,2,0
0,0,0,206,13,0
0,366,2862,16,255,1
0,0,0,110,6,0
0,0,0,253,7,0
0,520,0,239,255,0
0,206,5015,7,255,1
0,327,660,8,252,1
0,105,0,2,92,1
0,192,0,2,32,1
0,0,0,133,7,0
0,54540,8314,4,80,0
0,218,2839,8,255,1
0,0,0,125,5,0
0,0,0,1,254,1
0,0,0,78,8,0
0,0,0,236,18,0
0,205,4858,32,255,1
0,0,0,113,5,0
8556,146,105,1,3,1
0,215,4408,2,255,1
0,314,2055,1,255,1
0,45,131,300,251,1
37874,1,0,2,2,0
0,0,0,285,2,0
0,303,29228,25,255,1
0,520,0,127,255,0
0,0,0,117,19,0
0,0,0,275,9,0
0,1684,330,1,39,1
0,245,0,2,87,1
0,30,0,1,131,1
0,8325,0,17,46,1
0,222,6662,15,255,1
0,224,347,7,255,1
1,850,325,1,166,1
0,210,1863,7,255,1
0,293,732,20,255,1
0,0,0,104,4,0
2,2194619,0,2,84,1
0,214,266,10,255,1
0,0,0,281,14,0
0,227,1317,18,255,1
0,0,0,254,2,0
0,223,2358,5,255,1
0,219,841,6,255,1
0,8,0,1,112,0
0,184,783,17,255,1
0,0,0,1,40,1
0,1214,0,12,138,1
0,0,0,115,16,0
0,64,0,1,1,1
0,0,0,260,8,0
0,0,0,181,7,0
0,0,0,147,1,0
0,210,1801,10,255,1
0,221,7473,8,255,1
0,301,1380,5,247,1
0,0,0,1,1,1
0,0,0,260,12,0
0,43,81,142,166,1
0,842,334,1,125,1
0,0,0,298,5,0
0,0,0,140,29,0
0,0,0,205,3,0
0,44,44,163,255,1
0,0,0,271,14,0
0,0,0,174,12,0
0,236,667,5,255,1
0,54540,8314,4,197,0
0,46,139,252,252,1
0,1,0,30,27,0
0,54540,8314,5,235,0
0,0,0,255,20,0
1,105,146,1,246,1
0,0,0,87,19,0
0,0,0,300,2,0
0,0,0,113,4,0
0,0,0,185,20,0
0,215,337,17,255,1
0,293,296,3,255,1
0,0,0,276,1,0
0,250,2196,17,255,1
0,296,1518,9,255,1
0,0,0,9,42,0
0,2056,0,6,49,1
0,333,1326,12,255,1
0,231,2507,6,242,1
0,310,362,33,231,1
0,0,0,244,19,0
0,289,658,2,255,1
0,242,2281,10,255,1
0,0,0,126,3,0
0,44,127,80,254,1
0,0,0,228,14,0
0,45,131,75,254,1
0,0,0,191,2,0
0,337,1669,7,255,1
0,35,0,2,91,1
0,226,1964,45,255,1
1,0,15,1,2,1
0,0,0,1,1,0
0,373,0,2,90,1
0,0,0,1,136,1
0,185,4841,3,255,1
0,0,0,135,37,0
2,104,1608,1,1,1
0,210,284,5,255,1
0,8,0,1,54,0
26,343,1063,1,25,1
0,0,0,198,17,0
0,0,0,260,8,0
0,43,125,70,254,1
0,43,130,79,237,1
0,213,632,15,255,1
0,200,1660,8,255,1
0,0,0,42,20,0
0,0,0,210,5,0
0,246,2362,5,255,1
0,255,493,9,255,1
0,322,272,4,246,1
0,0,0,185,10,0
0,149,7542,21,255,1
0,29,29,4,254,1
0,0,0,119,8,0
0,177,1531,2,255,1
0,1110,331,1,240,1
0,0,0,90,18,0
0,0,0,101,10,0
0,300,1146,9,255,1
0,0,0,141,17,0
0,0,0,229,3,0
0,0,0,265,4,0
0,326,276,2,237,1
0,0,0,123,15,0
0,0,0,248,9,0
0,0,0,119,4,0
0,325,788,15,255,1
1,3731,328,1,152,1
0,227,2507,4,242,1
0,8,0,1,255,0
0,0,0,202,11,0
0,0,0,134,6,0
0,212,882,11,255,1
0,214,1367,4,255,1
0,0,0,146,7,0
0,1452,322,1,246,1
0,0,0,246,15,0
0,8,0,1,33,0
0,0,0,248,19,0
0,0,0,242,20,0
0,0,0,184,14,0
0,225,6991,2,255,1
0,8,0,1,137,0
0,0,0,145,6,0
0,0,0,248,19,0
0,0,0,2,255,1
0,46,127,76,253,1
0,208,5604,2,255,1
0,162,19994,1,255,1
0,233,6329,16,255,1
0,105,146,4,234,1
0,18,0,1,51,0
0,303,15021,12,255,1
0,230,1380,3,219,1
1,1013,328,1,146,1
0,0,0,144,10,0
0,0,0,200,18,0
0,0,0,66,4,0
0,234,927,3,255,1
0,0,0,287,1,0
0,109,408,1,98,1
2,796,377,1,197,1
0,223,8584,10,255,1
0,0,0,208,1,0
0,0,0,37,13,0
0,337,7189,6,255,1
0,319,2344,3,149,1
0,0,0,1,1,0
1,0,0,208,2,0
0,326,1511,6,255,1
0,338,392,15,255,1
0,312,2288,6,255,1
0,239,8784,6,255,1
0,35,0,1,21,1
0,0,0,206,16,0
0,324,185,2,255,1
0,0,0,1,210,1
0,8,0,1,53,0
0,0,0,110,5,0
0,185,4841,3,255,1
0,312,3966,12,255,1
0,0,0,192,9,0
0,0,0,215,24,0
0,0,0,1,1,0
0,45,133,228,253,1
0,313,2698,3,240,1
0,8766,0,4,97,1
0,192,758,3,255,1
5410,147,105,2,2,1
0,10272,0,12,55,1
0,0,0,299,7,0
0,0,0,1,219,1
0,255,36500,4,255,1
0,241,1556,4,255,1
0,0,0,104,4,0
0,0,0,287,20,0
0,0,0,257,13,0
0,221,1481,11,255,1
0,91,0,7,7,1
0,333,3679,20,255,1
0,28,0,42,42,0
0,315,2777,4,255,1
252,222,238,1,255,1
0,277,11830,2,255,1
0,44,110,223,109,1
0,0,0,123,8,0
0,0,0,265,11,0
0,0,0,264,20,0
7,102,1442,1,1,1
2,2194619,0,1,28,1
0,203,331,15,255,1
0,8,0,1,255,0
0,0,0,142,7,0
1,2053,360,1,127,1
1,2004,332,1,172,1
0,0,0,1,136,1
0,14189,0,2,1,1
7,103,2853,1,4,1
1,952,325,1,158,1
0,215,0,1,131,0
0,206,955,12,255,1
0,48,486,55,1,1
0,0,0,228,16,0
0,10073,0,15,67,1
0,232,5309,21,255,1
0,787,388,1,5,1
1,1714,376,1,207,1
0,44,73,236,250,1
0,297,1423,22,255,1
0,1032,0,511,34,0
0,789,327,1,176,1
0,0,0,253,11,0
0,369,7931,14,255,1
0,0,0,1,251,1
0,0,0,113,12,0
2,1153,2445,1,52,0
0,1,0,19,4,0
0,0,0,1,247,1
0,0,0,265,18,0
0,316,3632,5,255,1
0,0,0,120,2,0
0,1392,481,1,2,1
0,0,0,19,58,0
1096,115,1567,1,3,1
0,0,0,7,3,0
0,0,0,295,8,0
0,252,1133,6,255,1
0,208,1240,8,255,1
0,291,375,4,255,1
0,7,223,2,5,1
0,44,128,70,255,1
0,9178,0,15,21,1
0,28,0,116,16,0
0,10,39,1,12,1
0,88,0,2,60,1
0,241,1991,2,255,1
0,0,0,134,2,0
0,0,0,280,16,0
0,0,0,1,1,0
0,0,0,265,1,0
0,293,2400,5,255,1
0,199,3413,18,255,1
0,334,0,1,20,0
0,0,0,294,10,0
0,229,1901,8,255,1
0,296,1630,26,255,1
0,0,0,248,11,0
0,0,0,4,4,0
0,0,0,77,6,0
0,321,1543,7,181,1
0,105,146,6,244,1
3,9,413,1,4,1
0,645,330,1,159,1
0,0,0,296,19,0
0,7,0,1,4,1
0,0,0,1,255,1
0,264,295,7,255,1
0,0,0,1,127,1
0,9,36,1,12,1
0,204,1651,11,255,1
0,0,0,255,14,0
0,0,0,232,20,0
0,0,0,289,17,0
1,1334,336,1,176,1
0,264,1478,1,227,1
0,0,0,139,4,0
0,0,0,7,44,0
0,246,4184,11,255,1
0,28,0,49,49,0
0,0,0,207,20,0
0,0,0,143,6,0
0,711,399,1,162,1
0,965,0,11,49,1
0,260,2198,4,255,1
0,298,7299,1,255,1
0,8,0,1,24,0
0,54540,8314,2,180,0
0,0,0,214,9,0
0,516,4,308,255,1
0,0,0,290,25,0
0,0,0,233,6,0
0,0,0,27,6,0
0,0,0,297,4,0
0,309,412,24,255,1
0,0,0,1,255,1
0,0,0,158,25,0
0,145,0,3,1,1
0,0,0,80,1,0
0,8,0,1,41,0
0,0,0,112,20,0
1,55,170,1,38,1
0,182,886,3,255,1
0,255,950,21,255,1
41111,1,0,2,2,0
0,302,3415,1,255,1
0,173,438,1,255,1
0,0,0,230,1,0
0,44,74,127,225,1
0,0,0,510,1,0
0,0,0,1,9,0
0,0,0,119,15,0
0,334,2840,8,255,1
1,752,345,1,109,1
0,225,1675,1,255,1
0,1256,329,1,173,1
2969,147,105,4,2,1
0,8,0,1,10,0
0,105,146,1,224,1
0,0,0,120,18,0
0,316,473,1,255,1
0,209,934,2,255,1
0,0,0,264,18,0
0,0,0,1,1,0
0,0,0,211,19,0
0,8,0,1,24,0
0,933,332,1,124,1
0,0,0,128,15,0
0,0,0,267,1,0
0,9311,0,11,87,1
687,146,105,4,2,1
1,6,136,3,2,1
0,45,136,77,255,1
0,0,0,227,14,0
0,8,0,1,215,0
0,8,0,1,39,0
0,275,833,4,255,1
0,861,326,1,239,1
0,375,3119,6,255,1
0,210,274,42,255,1
0,0,0,1,255,1
0,334,0,1,9,0
0,0,0,145,5,0
0,244,2211,11,255,1
0,0,0,118,13,0
0,0,0,106,1,0
0,350,937,22,255,1
36,1463,4152,1,1,1
0,0,0,142,13,0
0,245,776,30,255,1
0,186,12984,4,255,1
0,210,1295,3,218,1
0,1032,0,511,127,0
0,0,0,179,18,0
0,0,0,123,12,0
0,0,0,205,4,0
1,1917,335,2,240,1
0,280,2446,11,255,1
0,0,0,52,62,0
0,227,2047,4,255,1
0,231,2239,2,255,1
0,43,126,139,208,1
0,0,0,278,5,0
0,0,0,85,3,0
0,0,0,290,8,0
0,247,2495,2,255,1
6,1493,365,1,145,1
0,33,0,1,4,1
24,847,334,1,129,1
0,0,0,227,1,0
0,0,0,298,18,0
0,8,0,1,32,0
0,0,0,186,17,0
0,8,0,1,9,0
0,0,0,178,5,0
0,1153,0,2,34,1
0,0,0,51,6,0
0,0,0,256,8,0
0,146,0,1,1,1
0,0,0,1,255,1
0,142,27062,3,255,1
0,0,0,230,8,0
0,0,0,65,4,0
0,227,1074,17,255,1
0,297,7339,6,255,1
0,0,0,197,8,0
0,0,0,258,18,0
0,520,0,452,49,0
0,1030,0,4,38,1
0,243,30881,4,255,1
0,296,495,20,255,1
0,852,0,10,84,1
0,44,115,112,255,1
0,0,0,1,243,1
22,332,1054,2,44,1
0,1032,0,511,212,0
0,8,0,1,129,0
0,0,0,75,9,0
0,0,0,1,1,0
0,1,1,12,9,0
0,18,0,1,239,0
0,212,0,1,62,1
0,0,0,98,17,0
0,0,0,2,255,1
0,0,0,96,8,0
0,308,1159,16,255,1
0,0,0,186,2,0
0,211,1792,7,255,1
0,44,79,167,234,1
0,0,0,8,171,1
0,804,329,1,35,1
0,0,0,123,4,0
0,0,0,258,6,0
0,0,0,235,18,0
0,313,1422,8,162,1
0,301,416,9,203,1
0,216,3085,9,255,1
0,341,4291,17,255,1
0,0,0,7,29,0
2,2140,332,1,101,1
0,319,274,26,255,1
0,292,2159,8,255,1
0,288,2055,17,255,1
31,58,189,1,26,1
0,2780,339,1,147,1
5080,1042,2279,1,22,0
0,222,2522,6,255,1
0,302,11440,12,255,1
0,0,0,258,9,0
0,216,654,19,255,1
0,516,4,195,195,1
0,0,0,146,7,0
0,333,261,7,255,1
4,0,0,2,2,0
0,245,15255,1,255,1
0,0,0,1,206,1
0,46,46,115,254,1
0,0,0,53,13,0
0,0,0,299,20,0
0,1507,329,1,54,1
0,18,0,1,66,0
0,273,500,1,255,1
0,520,0,177,255,0
0,301,4724,5,255,1
0,0,0,279,2,0
0,0,0,136,4,0
0,0,0,297,2,0
0,0,0,276,19,0
0,0,0,116,4,0
0,225,2239,6,241,1
0,44,44,114,203,1
0,1032,0,511,205,0
0,0,0,107,12,0
9431,843,9547,2,23,1
0,15377,0,4,44,1
0,33,0,1,38,1
0,167,12937,9,255,1
0,242,3322,1,22,1
0,0,0,170,19,0
0,45,106,205,255,1
0,0,0,107,5,0
0,221,2174,10,255,1
0,210,2942,39,255,1
0,46,143,74,254,1
0,45,73,235,255,1
0,520,0,181,255,0
0,0,0,103,9,0
0,1917,388,1,76,1
0,44,130,67,195,1
0,1032,0,305,53,0
0,218,10179,30,255,1
0,41,130,67,235,1
0,0,0,292,12,0
0,0,0,195,3,0
0,1182,336,1,191,1
0,0,0,21,177,1
0,0,0,134,4,0
0,223,1630,10,255,1
0,71,0,1,17,1
0,208,757,2,255,1
5,2540,323,1,124,1
0,46,86,193,255,1
0,0,0,215,3,0
0,28,0,67,66,0
0,228,1590,4,255,1
0,307,2769,2,141,1
0,206,5524,11,255,1
0,0,0,33,5,0
0,296,1415,8,255,1
0,0,0,15,5,0
0,200,14210,7,255,1
0,0,0,200,15,0
0,241,2113,8,255,1
0,0,0,246,1,0
0,218,36749,5,255,1
0,44,129,79,254,1
0,151,0,1,77,1
0,337,578,7,255,1
0,516,4,270,255,1
0,246,1718,4,255,1
0,0,0,147,3,0
0,0,0,278,5,0
0,228,1728,1,255,1
0,20658,0,1,39,1
0,44,132,241,247,1
37749,1,0,2,2,0
0,3676,0,8,121,1
0,301,10063,9,255,1
0,0,0,250,17,0
1,1186,370,1,158,1
0,1723,330,1,12,1
0,0,0,118,19,0
0,0,0,122,1,0
4,6,18056,77,1,0
0,0,0,204,2,0
0,220,3207,4,255,1
0,0,0,215,7,0
0,207,3452,9,255,1
0,0,0,98,7,0
0,0,0,2,126,1
1714,146,105,4,2,1
0,54540,8314,5,13,0
0,0,0,297,8,0
0,43,77,174,235,1
0,1267,330,1,136,1
0,0,0,298,1,0
0,45,139,73,254,1
0,30,0,8,7,1
0,54540,8314,2,254,0
0,7,138,1,10,1
0,0,0,290,5,0
0,54540,8314,3,13,0
0,315,1086,8,255,1
0,42,42,176,255,1
0,0,0,190,14,0
0,0,0,4,60,0
0,44,44,84,246,1
0,218,2402,9,255,1
39667,1,0,2,2,0
0,374,0,155,11,1
5,1048,336,1,198,1
0,0,0,511,1,0
0,0,0,129,2,0
0,201,290,14,255,1
0,322,93111,12,255,1
0,274,3225,2,255,1
0,1505,329,1,191,1
0,218,1337,6,27,1
0,0,0,186,10,0
0,190,1227,39,255,1
0,0,0,131,7,0
0,223,5567,3,255,1
0,182,0,1,1,1
19,955,281,1,156,1
0,0,0,216,20,0
0,189,31876,1,255,1
0,879,0,14,128,1
0,328,14087,3,255,1
0,147,147,2,2,1
0,30,0,1,253,1
0,0,0,267,2,0
0,0,0,65,11,0
0,0,0,271,14,0
0,308,3307,3,121,1
0,328,1197,3,255,1
0,0,0,1,1,1
5,268,279,1,102,1
0,294,997,4,255,1
0,240,1137,5,255,1
0,306,2698,4,247,1
0,0,0,22,28,0
0,295,471,1,255,1
0,0,0,120,6,0
0,223,3521,19,255,1
0,0,0,2,12,1
0,0,0,267,6,0
0,146,0,3,1,1
0,78,0,29,7,1
0,202,674,7,255,1
0,0,0,267,4,0
0,205,10044,11,255,1
7,1766,0,1,1,1
0,246,1817,25,255,1
0,46,73,149,225,1
0,5558,0,6,97,1
0,0,0,271,23,0
0,343,10925,5,255,1
1,897,329,1,134,1
0,0,0,209,16,0
0,338,1179,2,255,1
0,0,0,103,3,0
27,0,0,1,1,0
0,305,660,13,255,1
0,1338,367,1,221,1
0,0,0,492,1,0
0,0,0,241,20,0
0,0,0,150,13,0
0,0,0,38,30,0
0,225,901,52,255,1
0,0,0,60,21,0
0,0,0,14,17,0
0,749,0,1,42,1
0,0,0,267,10,0
0,217,501,5,255,1
0,45,75,71,246,1
0,170,37014,1,255,1
0,0,0,287,7,0
0,2600,286,1,114,1
0,0,0,4,2,0
0,43,76,133,201,1
0,383,0,2,14,1
0,359,1402,2,255,1
0,296,9928,3,255,1
0,174,3159,1,26,1
0,42,42,10,255,1
0,1145,332,1,104,1
0,1032,0,511,174,0
0,380,1770,32,255,1
0,0,0,50,14,0
0,45,45,149,255,1
0,213,2325,10,255,1
0,44,137,68,214,1
0,44,89,176,250,1
0,0,0,1,200,1
0,1,0,10,81,0
7,0,0,2,2,0
0,298,2445,9,255,1
0,0,0,148,1,0
25641,1,0,2,2,0
0,198,1705,24,255,1
0,235,19714,1,255,1
0,191,13667,8,255,1
0,0,0,297,17,0
0,1032,0,511,236,0
0,283,255,8,255,1
0,0,0,225,6,0
0,0,0,99,1,0
0,293,2325,10,255,1
0,45,131,207,166,1
0,33,87,1,245,1
171,330,538,2,255,1
0,45,78,124,245,1
0,290,6763,3,255,1
0,219,465,9,255,1
0,0,0,110,7,0
38776,1,0,2,2,0
0,516,4,496,255,1
0,358,2085,10,255,1
0,0,0,296,11,0
0,0,0,121,16,0
0,0,0,282,1,0
0,0,0,213,14,0
1,1170,2447,1,18,0
0,145,0,1,2,1
0,44,127,74,149,1
0,30,0,1,131,1
0,237,384,2,255,1
0,321,1116,19,255,1
0,226,11052,1,255,1
0,126,45,90,243,1
0,30,0,1,90,1
0,46,46,208,166,1
0,8,0,1,14,0
0,46,128,65,254,1
0,337,188,1,255,1
0,0,0,62,15,0
0,7162,0,7,13,1
0,0,0,509,1,0
20,1205,333,1,178,1
3,2194619,0,2,35,1
0,346,280,10,255,1
3,0,0,335,2,0
0,0,0,139,6,0
0,0,0,140,7,0
0,0,0,117,8,0
1,1693,326,1,179,1
0,0,0,294,20,0
0,0,0,248,1,0
0,861,328,1,129,1
0,1132,279,1,141,1
0,1585,442,2,106,1
0,0,0,241,3,0
0,147,147,2,1,1
0,0,0,177,25,0
0,0,0,33,63,0
0,0,0,225,1,0
0,7,0,1,11,1
0,0,0,229,12,0
0,0,0,289,3,0
0,282,4624,5,255,1
0,0,0,170,9,0
0,43,125,74,255,1
0,191,2241,8,255,1
0,227,1522,2,255,1
0,0,0,72,1,0
0,200,1308,23,255,1
0,0,0,119,2,0
0,35,95,1,31,1
2035,147,105,1,2,1
1,1737,441,1,178,1
0,0,0,251,1,0
1,1459,325,1,124,1
0,0,0,126,7,0
0,185,5717,9,255,1
0,0,0,118,20,0
0,8,0,1,62,0
0,0,0,203,1,0
0,192,0,2,81,1
0,8,0,1,143,0
0,362,242,7,255,1
0,0,0,145,4,0
0,0,0,251,1,0
0,0,0,42,64,0
0,865,453,1,31,1
0,208,15642,5,255,1
0,0,0,1,110,1
0,215,12984,2,255,1
0,0,0,1,247,1
0,54540,8314,3,80,0
0,13,144,1,11,1
0,0,0,245,14,0
0,78,0,21,7,1
0,258,7973,14,255,1
3,645,331,1,131,1
0,187,312,9,255,1
0,1032,0,354,255,0
0,350,143,1,11,1
0,0,0,106,2,0
0,367,2906,3,255,1
0,300,2647,6,255,1
0,213,2713,1,255,1
0,0,0,293,17,0
0,216,693,5,255,1
0,10,36,1,8,1
0,46,72,107,229,1
0,339,678,8,255,1
0,0,0,204,15,0
0,0,0,228,18,0
0,0,0,243,12,0
0,1,0,12,2,0
3,992,279,1,25,1
0,0,0,1,118,1
0,0,0,170,19,0
0,0,0,1,1,0
0,34,34,1,42,1
0,44,133,9,255,1
0,0,0,1,253,1
20,102,1341,1,1,1
0,211,8222,1,255,1
0,0,0,240,9,0
0,203,1762,5,255,1
6,0,0,1,2,0
0,1230,2449,1,1,0
0,0,0,286,10,0
0,0,0,8,62,0
0,320,709,19,255,1
0,0,0,289,3,0
1,1561,330,2,118,1
0,0,0,50,53,0
0,30,0,1,131,1
0,0,0,150,17,0
0,0,0,259,10,0
0,0,0,6,62,0
0,0,0,137,19,0
1,0,0,56,2,0
0,0,0,1,2,0
0,1195,331,1,122,1
0,1032,0,231,255,0
0,0,0,298,5,0
0,1032,0,511,248,0
0,45,78,176,255,1
0,28,0,97,95,0
0,54540,8314,4,63,0
0,1376,0,3,15,1
